PC1,PC2,PC3,Class
3.3870744161054342,2.867899098959796,-2.494522081853463,4
3.20841840058498,1.8782903747686772,-2.9295998568141934,4
3.4849091927094693,2.571687974392391,-2.2201952753603367,4
2.975562360652329,2.5967655657219604,2.508126174812483,4
2.5306789043160656,1.8085947620506726,0.30666907583220854,4
2.4029057171460626,1.2573612296682863,-1.6524240748030372,4
2.8402332413525455,1.8154013155885158,-1.2825146610290166,4
2.663283616670825,2.4216498171588143,0.47666012431418625,4
2.663283616670825,2.4216498171588143,0.47666012431418625,4
3.2515151673995786,2.3453847391808016,-0.834051540574733,4
2.6454268283568974,1.7514332772556276,0.4533403409994244,4
2.6169290748333904,1.9554204894125307,0.8724259690377815,4
3.47391199097242,3.2659602820852207,-0.7516946363466638,4
3.725069482544485,3.249694194284518,0.23506601622992454,4
2.6454074336728874,2.0524023041608364,0.5303801379837755,4
2.522889687549086,1.8803722875971929,1.2416857129834769,4
2.7455116952031458,1.9335737357889482,0.8469798735916617,4
3.0984549297507673,2.883835707457862,-0.8045465999567825,4
2.8136422339250107,1.7366884975050767,-0.31645855650698435,4
3.47237438925731,3.144813432762928,1.5962439680926581,4
2.842273530256676,1.9979060504067276,-1.1918097440818165,4
2.842273530256676,1.9979060504067276,-1.1918097440818165,4
2.2334694370096604,1.969071902106506,0.5810440578407057,4
3.4159390947877433,3.190122352893873,0.47493132652593395,4
2.5342237001678587,1.8441506011354127,0.5465021205731913,4
3.1730802666151328,2.6537324081877345,1.5966105064786937,4
2.964882724539887,2.6313407354885063,-0.5729740098191005,4
2.6822991138128547,2.0119486644011384,1.703916873731292,4
2.9837715309165542,2.1769534869773217,0.9560581591779216,4
3.028051516778152,2.8374272978758768,1.8185725212945059,4
2.4233863620826153,1.8721723523037015,0.9971487228226228,4
2.7691291498661794,2.2138716249080326,1.2708053742583474,4
2.956520942273432,2.50457103864874,0.8590450661985946,4
1.8788737026416584,0.7390299812696637,1.7975215173707237,4
3.3158563227647573,2.9784535157278045,0.9315981266680392,4
3.456896059978141,3.6031977225893157,0.40731112509696066,4
3.456896059978141,3.6031977225893157,0.40731112509696066,4
2.8565834675012165,2.2093420776024058,1.867470837187207,4
3.2548539264521645,2.794093534380574,0.3310842930617787,4
3.0103252158844325,2.660248453970139,-0.33813389589892523,4
3.153951556609281,2.985773317523534,-0.18698992807424736,4
4.028686499008492,4.138141973955479,-0.45861557049267954,4
3.4716575402128997,3.4333879386197217,-0.28375529717668435,4
3.937141822429238,3.5681243303497037,-2.1407832698497233,4
3.507174391453183,2.9876781896411195,0.9633961434937883,4
3.195445973830533,2.9600039093719603,-0.580717469150515,4
3.195445973830533,2.9600039093719603,-0.580717469150515,4
2.776641773073002,2.016821686363304,0.5665344351922462,4
3.313217368982286,2.1583578066878233,-0.6197484553464883,4
3.0283828880178603,2.3936073287794115,2.1198508078881098,4
3.188776090371652,2.462626725977335,-1.588374975201776,4
2.9906603898496433,2.3769625028658674,-0.9675481639355132,4
2.723374985889394,2.265346446768896,0.14302558640270538,4
3.498427634596714,3.289149394963606,-0.6812830136759673,4
4.275380166813979,3.437605828240954,-2.0264358689444975,4
2.317636974530799,1.4102189836352972,1.3327369481377662,4
2.178274581217964,1.596000098488305,1.048054037847711,4
3.478126152388978,2.6713765344767713,0.596788964062945,4
2.525029788956605,1.51586872226985,0.9947823796449166,4
3.0701653975139593,2.9329094879175903,0.7371860769927703,4
3.239494235991302,2.4206018165473804,0.43985778648162416,4
3.239494235991302,2.4206018165473804,0.43985778648162416,4
2.9716524939330173,3.1573807995560026,-0.16097803874233604,4
3.0001604339798678,2.761438182669863,-0.4252335620365047,4
2.780161676968674,1.655778595141893,-2.0886330431977784,4
3.18881564449902,3.0266411342944832,-0.2536492795676369,4
3.162283442955872,2.351273330103446,-2.359673678055692,4
3.106121914094198,2.6614603199391094,1.1859801613597354,4
3.0604023192100835,2.435151799667684,-0.5760402864720199,4
3.635958214603868,3.3218740639325683,0.9492146230034705,4
3.715880725563253,3.4808253923060257,-0.6617841054293844,4
3.5754691251721704,3.617451569100559,-0.08234471761557695,4
3.0331733448513236,2.844104001791974,0.137197505611264,4
3.833105140741766,3.235246922908419,-0.5218691681468991,4
3.593983293555368,3.558704732447736,-0.4154795176412984,4
2.828477163118195,2.2816566770419695,0.49072617440840677,4
1.9988986514550564,0.9859434890609919,0.7578267008299308,4
3.38463508807701,2.861882091353642,-1.4076725381687047,4
2.734514395937889,1.7717260935669057,-0.8331058928433763,4
3.408079875283537,3.1977346860670743,0.5560139180347051,4
1.9407821290765688,0.6105264723212834,-0.4908605081726369,4
3.2498819553815754,2.660103377205564,-1.0492377052853017,4
3.745684010316361,2.9915596340459567,-2.4445724422754562,4
3.3486231549812233,3.188572681187788,-0.5262044615535056,4
2.49090641924319,1.4720961139677038,1.0577535331240076,4
2.7920385370737884,2.9121629522200565,-0.5182152242826975,4
2.4965399904273187,1.3826804179856187,-0.18361823198043287,4
3.413315196351789,2.755743661370993,0.13546240830955425,4
3.027896297012415,2.3713767987970944,-1.0838335233946002,4
3.0724623199232193,2.0640996742325313,-1.7979755456863318,4
2.921675918785639,2.2160708502864934,-1.112757368381888,4
2.830716765232307,2.235246236361594,-0.3931966070160489,4
3.4696983367605556,2.9085059434171456,-0.4107503441665905,4
2.8009362764977905,1.9275526289772966,0.4240178850472152,4
3.464356149731084,3.2093232546786057,-0.8228045764533038,4
1.6956450712552351,0.5918876853987192,-0.7281084465346425,4
3.626586604843485,3.6491806284915134,-0.11041447158065408,4
3.4206848000885692,2.7816263087857775,-0.6692753883853605,4
2.9631026920560655,2.184142605086659,1.9071751689429859,4
3.2894988337680044,2.7456689777829038,0.41199509163147763,4
4.079764514515737,3.5502169695295382,-2.3337995766837984,4
2.5200547642707924,1.3819301374191124,0.5020776618302671,4
3.2393260493425307,2.7616689649579977,-0.34935230311660365,4
2.9654558522160173,2.414019233280108,0.931109490371697,4
3.425532414592643,3.2019801827537435,0.04660771747017262,4
4.278790939543032,3.8140617357320674,-1.9564844362343128,4
2.6878316165656413,1.7288360426611302,-1.475893372022101,4
3.521358490153337,3.1127576840326223,-1.1715316766615347,4
2.2649358799449155,1.0621985855767704,-0.4004225266415592,4
3.040392036838612,1.6633295488745234,-1.36315803768041,4
2.553630202641837,1.5964346171282255,1.93204818975357,4
3.710470164304782,3.5952709925321056,-0.3798617682159667,4
3.0595355812574963,2.779914100849961,0.0717448134348654,4
3.2965546737181515,2.8292284452462844,2.4238548833690223,4
2.7915205576990125,2.303605758134746,1.572305019983286,4
2.8977285554810472,2.616653841981223,0.3194908389144443,4
3.068671030223476,2.2501902563607588,1.3464516957073693,4
3.3805249539186595,3.050797173684426,2.323750683426621,4
3.4670048505036752,3.0422558514026243,-1.4895089301533193,4
3.1081757547121813,2.8626153364339113,1.0308191996654903,4
2.828304656340055,1.7409681684094978,1.7403233349293745,4
3.698675727923152,2.8940817551935893,0.6686744726239906,4
3.143915809849442,2.6133191478670295,-0.15903976743602552,4
2.8785224591221663,2.414627126532398,0.05234719115724688,4
3.313541540675927,2.546953090389181,-0.41452728604778843,4
3.101354933925406,2.300159412448292,1.2263626110993286,4
3.6146405079061474,2.5249105328761576,-1.457402623474486,4
3.5892057674771602,2.8717003257187335,-2.194272482916632,4
3.1657836551829903,2.771035737002214,0.4885598434656837,4
2.8879804280702785,1.8332705512104166,0.43370732178177934,4
2.455944800527445,1.642527851780971,-2.340697859472879,4
3.564575951381038,3.324943557744226,-0.11870763466067057,4
3.298842768983259,2.922997293697983,-0.3656164476692013,4
2.2478980545989966,2.008048021528729,-0.4544669216218661,4
3.0087554414995608,2.3799706883472953,-0.007457065185370414,4
2.870618926614884,2.070855140960937,-2.5068042164500515,4
2.5920650316571816,2.0541947927523734,1.6432787749498177,4
4.220907210982962,3.862195804191393,-1.4240040833522656,4
3.059974773922775,2.218342150732273,1.9455316611212852,4
3.292456101599011,2.8200079002980205,1.4590485113971778,4
3.7015839912529533,3.712721772558104,0.2003369780565515,4
2.1476123673840934,0.7657635366620212,0.7581756498473046,4
3.06882790334825,2.101425382811193,-2.100681543424996,4
2.9959245731151194,2.2913062626685026,2.2742753889596634,4
2.96995551250044,2.2642299767241423,2.1009214417511783,4
3.051971320091348,2.1134830320440914,1.1204081267419896,4
3.484264552538994,3.060269524918006,1.036883201806579,4
3.635022486872417,3.5450970039713754,1.1014789173367545,4
3.543581342812331,2.434297511213578,0.005271531680420038,4
3.543581342812331,2.434297511213578,0.005271531680420038,4
3.6853440845672987,2.9078526103639204,0.041810108615622135,4
3.1323287176877623,2.497995218390964,0.6914996036970892,4
3.5089051820906207,3.007839491658437,0.4154385959441066,4
3.7115573486995763,3.293617152857253,-1.181205415356366,4
3.148252104102988,2.4022347679220877,-0.7012767111382572,4
2.7911894510246533,1.8329034654820573,1.6296903096532964,4
3.2644545822446402,2.445016234588747,1.8049296951159064,4
3.3893881766149314,2.526542259717503,1.7013123038232685,4
4.094000608956776,3.6395099009452894,-1.8846016952803437,4
2.4119063152288556,1.3357312669584926,1.2622170627224045,4
3.4191901050953235,2.771934940222885,2.4392260688595178,4
2.8248165820801994,1.7563658292294253,1.5202782271823265,4
3.8199989016281735,3.1786545137068907,-1.483328877425629,4
2.9187834114021594,2.189993174602622,0.7108941124423741,4
3.71759146425399,3.4814082090056795,-0.357658466962675,4
2.9088865999303164,1.8277432094220485,1.0869667325762793,4
2.6829808507267456,1.41013331432124,1.3354340255828903,4
3.4290385838448327,3.2013031763726283,1.1760875079969717,4
3.4322747642073512,2.9390212156413247,-0.6833252828533418,4
3.718219742190282,3.4896781352218698,-0.1681472155538176,4
2.740042158370024,1.9021258693910186,0.15649863452894405,4
3.0263890903291055,2.0786067577943412,1.2723369240859164,4
3.3566961101748265,2.825351070429099,-0.9013706981959128,4
3.513867117773383,3.46354893667291,0.7966855042058952,4
3.631902479028583,3.3369858089815088,-0.32981488489691296,4
2.432465668921219,1.3311528029811512,-0.5424027836228167,4
3.004994324840438,2.086907269016699,1.4757366922667714,4
3.3668650023388844,3.09045200541225,0.48444743723145905,4
2.9630336917264137,2.2917246978780264,0.6630431818923422,4
2.5665482370222255,1.2904050138614824,0.23962912138257048,4
4.15398252086448,3.5919106246174395,-2.1599354817977434,4
3.207999832147207,2.7666368812270052,-0.045079174082359584,4
3.247951805162848,2.855792411969007,0.668520570835383,4
2.9089010932600017,1.9762107107548361,1.6808138496455332,4
3.315493973993267,3.074236408644059,0.5094083964736419,4
2.486553585087651,2.286681229595206,1.4607937488806177,4
3.4453943925757713,2.482070383706754,1.1594868327645564,4
3.166569434962257,3.3397077126735377,-0.008954446289143858,4
3.810631963264322,3.256482949486805,-0.3747484394597789,4
2.6307675596621722,1.8652060273014244,1.5664904608605996,4
3.7644432481090417,3.2654641907145794,-0.9136169547595184,4
3.52600439329591,2.160623556294913,-0.5608470471128423,4
3.1349925494555926,2.2520537233377302,-0.9547555596616374,4
2.804996248219401,1.4610306162349596,-1.713459096762923,4
3.1652361271848455,2.1425013439717153,1.408174059148216,4
2.6490352541612805,1.53689109280518,1.712675008438709,4
2.378942757958394,1.3742737178849807,2.0356460513582397,4
2.6981003210913648,1.5013171480651155,1.0830506663132171,4
3.7887642307414295,3.504986610668184,0.4391540514937171,4
2.6649085955257497,1.2250454859502184,0.6998755381779102,4
2.639867648450804,1.5146568296583605,2.2223472172425907,4
3.6633114621784166,2.7255042321358256,1.1854985029498204,4
3.6017851929634066,3.091249815281447,-0.18161626600975558,4
3.4904715278453766,2.9125511760233196,0.35006782384670715,4
2.6946701218004767,1.2909085909718259,-1.4826498033949418,4
1.950046906028062,0.44495616287391143,0.46268967195574423,4
3.5405104715766083,3.2059571332030554,-0.06451857128023974,4
3.4048566021388433,2.756841826259712,2.0229480770700445,4
3.8344178351446847,3.35575968236972,-0.4036373108661835,4
3.658379115248432,3.2812769054382573,1.177146257190441,4
3.357918010267456,3.0022533372165197,-0.10702702479397196,4
3.563017752300278,2.7498944943418,1.564548072272448,4
1.9412604247023313,0.7653715450140851,0.18273621010633243,4
3.2592438404751656,2.6567794421251514,-0.42368625811341903,4
3.6656230337916598,2.9531687719242576,-1.5858590726438153,4
2.776324607004637,1.9864717153190858,-0.5249042487212159,4
3.5662691364710812,3.088719589217213,-0.12875735018934023,4
2.6834223845380625,1.3786288087612555,2.2771240445853196,4
3.609439401304255,2.2284433705720237,0.05276836365038794,4
3.159633646977402,2.5704349750393707,0.9980818864685941,4
3.75767869424907,2.8512098824928094,1.3481654582483198,4
2.8469984388007648,1.9683133923215017,0.16495152564876706,4
2.804268681038448,1.575053088332468,-0.697703146815289,4
3.779473684102265,3.447752263031706,-0.18831631478933156,4
2.4332619134002718,0.9982816203001925,1.4196759472905076,4
2.463268059372059,0.9956792834755768,-0.2378673833956955,4
4.472433881979257,4.0605792291631255,-1.4591345191284044,4
2.790368170309963,2.230538538702951,0.5792067469612048,4
3.473769412060233,3.102475777588671,0.13087552490262416,4
3.473769412060233,3.102475777588671,0.13087552490262416,4
3.0564776028448217,1.6904044253926953,-0.6686965044758348,4
2.2057547775152733,1.2226208558269849,1.8688928089361125,4
3.655980248923202,3.29124534218871,-0.08392318126961738,4
2.8902385907949255,2.2356763461586433,0.3523103250937378,4
3.078135239784057,2.161725943753005,-0.9956715516464711,4
3.534905882734609,2.558757593616243,-0.03103582073218493,4
3.305618568768116,2.259163680107615,0.21603825795222964,4
4.16183056616299,3.4316391940160957,-1.662607446563879,4
3.4418388694020625,2.451861856672598,1.9232573327530602,4
3.3195480526384706,2.5488397415215815,0.6509452374277012,4
2.881388126981812,1.1574683106979486,-1.1857857547727657,4
2.371241183294947,0.9687245541947591,-1.3611413485826291,4
2.1962918189108787,1.4665192493649128,0.6750158146569285,4
3.002581946316068,2.178077692075052,0.9225604639192746,4
2.7708929941548557,1.3788001004687116,-0.46012230270755655,4
2.8899337939151466,2.0988936014757402,-0.19521137421102958,4
3.1504075394613573,1.9502795170393108,1.1173731940515652,4
4.233212701035462,4.007189939751218,-0.29205188064607235,4
2.986191780222127,2.355585048882682,0.6594879727745555,4
3.2951803580265446,2.9019665480975765,0.3795705352532988,4
3.044947372818108,1.8310059744720257,0.7669081065239902,4
3.4717471623512646,2.106900552792525,-1.492322234155896,4
2.7843699199133947,1.6570373809121703,0.7720702531975399,4
3.5382016896464044,2.160540743778817,0.981622565249545,4
2.8477624744912347,1.7471354921875855,2.201778252526552,4
3.1779053593036433,2.4295987470688734,-0.17693591932259461,4
3.7311103429279595,2.509122895597952,0.18151064452455393,4
2.511558504905549,1.125165463415307,2.0893588429230454,4
3.521597713807069,2.4042506515606346,-0.7958970588399674,4
4.0570932959954975,3.5530231961921412,-0.6347899772752256,4
3.3723944442244607,2.6567265992401548,0.05819889515398118,4
3.66916595882315,3.2186408820840726,-0.14225694540217404,4
3.1357873568455497,1.7364694989414016,1.0476432712770416,4
3.2359773731069774,2.018898972110025,0.768814489362903,4
3.2004899148569144,2.3209090066235287,-0.38922072088492504,4
2.3635913566068956,1.4646160319459915,-0.2236066436014914,4
3.409683801084937,2.7616252635035883,-0.1705532353203064,4
3.0285754044245254,2.091617106674664,1.245783570507056,4
3.6526210550657514,2.715630016800693,0.5287155870682524,4
3.6526210550657514,2.715630016800693,0.5287155870682524,4
3.076834329563947,2.014901839682281,0.07756342645214807,4
2.303362609055147,0.7396007781738984,-0.8958483768687647,4
3.1340978622870916,1.8342678335558866,1.5552293183627866,4
3.631290002401087,3.237066995316451,0.21169895329434,4
3.8143188417925145,3.076529023472177,-1.1391781409118007,4
3.2086374241498663,2.042652630229008,1.9756359072442615,4
2.8230689362601162,1.5626745413790801,1.814638880738982,4
3.0552859191010113,1.9544677709731155,1.5491248292451318,4
3.473009545716134,2.453261185847609,1.2575933834872595,4
3.292625993372754,2.294815743883335,-0.8897561151903278,4
3.3917658396378707,2.676796124394351,-0.23296490574625614,4
3.0676097962859403,1.7479673079667197,0.9932009353943506,4
2.7066902939357664,1.4318022905298353,2.0203207265794116,4
4.27467962581187,3.748124426204143,-0.9069647893589945,4
3.7836244762405666,2.388632431567956,-0.6331369388685074,4
3.99626258533881,2.3867697960485805,-0.7881857724429282,4
3.99626258533881,2.3867697960485805,-0.7881857724429282,4
2.9401749030467603,1.9986554786086035,0.2774918228929017,4
4.423760377505948,3.9571630981240533,-0.43823814967415464,4
3.210051799846433,2.0730231656235256,1.3116824591572633,4
3.8320293148480515,3.4213588683138925,0.19387874797331828,4
3.8320293148480515,3.4213588683138925,0.19387874797331828,4
2.2397911518357447,1.4691427174276719,1.0642042640535465,4
4.713752413476876,3.3036065605128866,-1.756951919905963,4
3.5806471442159724,2.349453696114421,1.3363903906661616,4
3.7249283264529196,3.374561831605962,0.3670288413705086,4
3.312956501043923,1.4880128159396937,-0.7606746773956777,4
3.3457678266429802,2.1159532823462897,1.5387441377959552,4
2.700196834934799,1.7231511206306211,-0.6882542812301105,4
3.1624876655490572,2.2942524426992668,1.0190521556951304,4
2.4101198595789732,1.4156590260419106,1.512267824766463,4
3.284833075913763,1.9762777442738717,-2.0140091810850755,4
4.157795723644904,3.4543950433961346,-1.1655993871049262,4
2.717496572744373,1.3782481006541358,-0.9646154833360698,4
3.342459791699592,2.320394874703645,1.622530830983022,4
3.713690070250068,2.633295050350706,-0.9699922557011114,4
3.415069353123832,1.659306593864881,-0.10017299959957178,4
3.4955720293787205,2.777483175037651,-0.2434230240753356,4
4.034658568941317,3.2043174340681233,-1.366781126792962,4
3.3263552228661304,2.73464334113477,-2.352705623119701,4
3.461493628818231,2.4785163857296753,1.232562763402444,4
3.5480244741068065,2.3449726030453735,-0.8951419046169393,4
3.7721467815964353,3.16693053881843,-0.1607309483456082,4
3.5897812889442595,2.7261592274318933,1.6138456681171056,4
3.715513845847349,2.839044678580974,0.8008747985857272,4
3.782650655474261,3.1473420237566634,-0.2403994444715544,4
3.4543740222092145,2.088269588865021,-1.9040599267830596,4
2.731027136553316,1.2674810361261597,-1.455645686926017,4
2.349973382510441,0.35444554390824556,-1.893608236205682,4
2.565786603348026,1.3321509543980685,0.8378709492029913,4
3.71777705007479,3.041731069681586,0.07285738529846167,4
3.018031098277434,0.8553214668198361,-0.7637340214598157,4
4.504271293693591,3.816051394931213,-1.0805056120128282,4
3.0560598102954875,1.8760332785164557,2.6400499544593163,4
3.3162531803201207,1.9845838706866703,-0.6867704263528603,4
3.3162531803201207,1.9845838706866703,-0.6867704263528603,4
2.700681624913101,1.278125647494719,1.4437434134432277,4
2.202484255641853,0.43509777656052423,1.6998016592491803,4
2.8918125448653487,2.625629289677435,0.18815153572814433,4
4.185717638535845,3.641743713402934,-0.3826557999896609,4
3.2612934348678375,2.307326513593264,-0.038061498153592,4
3.9824131619261225,3.4745740630766884,-0.2650154335561289,4
4.041364520125642,3.2179621771712656,-1.090309226203519,4
3.2538658973862633,2.490135043222067,0.19447166179369285,4
3.0528184385944863,0.9780813312395968,-0.7101593087843263,4
3.591526181460717,2.5142223261488685,-0.8842028135869789,4
2.577822053571306,1.5132639379381656,1.8624580397054225,4
3.044192920392774,1.8120352279405274,1.3595784476692099,4
2.409063253078242,0.9598097531474798,0.6575193460554545,4
3.184760694548976,2.326097209920694,-0.1482574623470706,4
3.7716871855592213,2.6094074524449984,1.1350389380004193,4
3.511467784644255,2.3433289261492347,0.1191672521326632,4
2.3460628629273494,-0.12194816090899308,-1.8772963543664967,4
3.484017307892308,2.2738199957407126,1.8975489636467457,4
3.763184323657275,2.328893376671807,1.8854732840134152,4
3.349809770045471,1.751690794595161,-0.08953474108562977,4
3.612663663618704,1.8964561763069292,0.34930891630667416,4
4.1819759683139095,3.49865893656741,-0.4651357905903242,4
3.6503749205410703,2.7933655857353514,0.502033128207258,4
3.853840722966765,3.02926876551372,0.8858058960014672,4
3.7197462051855608,2.838199937412642,-0.1936833923494801,4
4.068871652764147,3.1097114883095074,-0.7290564995225973,4
3.161021835198769,1.6924063989001628,0.6976780078320516,4
2.5304488091131145,1.3596142606129005,0.45286867966978833,4
3.2946458240291356,1.5318402131315696,0.4537269394530584,4
3.0598911298691913,1.2544308546594967,0.9076744332310462,4
3.1527666415371605,2.099613405739076,0.33605244234128306,4
3.697056168163054,2.7599941565902006,-0.8255427231683843,4
3.673471233286126,2.7467698263366747,0.15228896730611696,4
4.1353901131515345,3.325604365456082,-0.7524549632494635,4
3.754936371568649,3.0389967441785517,-0.20826272756289307,4
3.261682111210432,1.725299664012708,-2.3377092785069125,4
4.099821457403158,3.488573520349227,0.3788004835649709,4
3.355956758702259,2.6275522603139017,0.21383979938873138,4
4.016637891659444,3.2796192293970647,-0.03213243927570705,4
3.8183122808598378,2.7070903676042577,0.7276255189028698,4
3.2851186806743566,1.943878638943727,1.7013605733772967,4
3.7993151924285296,2.992397760671578,-0.4587578307216131,4
3.659092206252815,2.7967669327871763,0.2671937425413301,4
4.322041019293343,3.2587206720329887,-2.167299755318493,4
3.5401420293639054,2.0721347589849994,1.5081030538254425,4
3.5401420293639054,2.0721347589849994,1.5081030538254425,4
2.9198437772616663,1.4487665101450709,2.3193682738884953,4
4.061623038159072,3.3022736673749304,-0.42698397098134017,4
3.5338203140866113,2.444979097804529,1.4509731952969747,4
3.422627673298952,2.418366273565872,0.5938975170028008,4
3.10930453292058,1.8946940322233785,1.3289257377029722,4
2.3956069672509135,0.702300383751781,2.1670357835287457,4
3.5393582009615816,2.288170320501755,-0.9181479224458001,4
3.63588633675135,2.31338393386871,0.5039592391822162,4
3.2697079430372935,1.8445140413221726,1.4940298625092356,4
3.2697079430372935,1.8445140413221726,1.4940298625092356,4
3.154069664626275,2.195688643036072,-0.00367802208451528,4
3.0415732809552556,1.7272013222911253,2.16844567486006,4
3.400400675530098,1.9028109255792816,2.0153523391956787,4
3.7128343910435255,2.519417575001561,0.3492240557785702,4
3.285441945233519,2.0224906526484356,0.05573551240000264,4
2.8290429286718006,1.3724847388628745,-0.11741812039613309,4
4.331473051074416,2.9650691826355144,-0.14692463059211733,4
2.458706625684421,0.8874193743957562,0.042238228039242556,4
3.730759219249266,2.514972513980676,-0.049308851631511184,4
2.5145371497235827,0.3839530390371262,0.503557394974586,4
3.588206944989649,2.320437807972647,-1.0274603550477541,4
4.210441365150012,3.1980524013274207,0.013109116659006837,4
3.4311138514453634,2.672568192817569,-0.321654062874375,4
3.642816206556746,2.4624308414838274,1.1287926129015138,4
3.636902251123009,2.031511540000394,-2.523839894325223,4
3.679798760610721,2.8609874457242865,-0.01433643728114619,4
3.77716014510986,2.272754370880026,-1.6218475051023853,4
3.381340330731365,1.95133849745544,-1.0420613053089405,4
2.895553886172472,1.7844011193038212,0.7772092239265121,4
3.538356883954144,2.327589369467136,2.781434250906193,4
2.74199768903049,1.7728842816101766,2.4343529324423825,4
3.104514169310465,1.633574829664501,1.9839183042917783,4
3.1360400230354517,0.7641385589599011,-0.7703805405653273,4
4.036688551031014,3.1359531938055967,-0.5497239215984213,4
3.639499261318162,2.1463321363733177,-1.2938815405304922,4
3.4234217489834076,1.749525054874939,-1.345871149394658,4
3.924335638696573,3.2064395241587698,-0.07448449810921653,4
4.2049504056951825,3.4585551899378846,-0.3592417249545886,4
3.3486934212370363,2.122637486971501,-0.32764507773591056,4
2.830894524232959,2.0015783149746165,-0.3121810721943498,4
4.3955240917229865,3.094444919894208,-2.2368332489638942,4
3.843893783326876,2.537534419535683,0.578062313082168,4
3.2004715823160392,2.33493367755305,0.6907831488976448,4
3.6689217180624705,2.328513703280143,1.5241188491093045,4
4.301479114098794,3.5662020902245954,-0.3551160073741094,4
3.9187396852472847,3.199288308340292,1.234882454107186,4
3.1961487998607434,2.024411210604408,1.394205331851631,4
3.58120042415723,2.5893761275018874,0.8036789554352725,4
3.2344459837652093,1.6209883825291087,-1.4060657925734485,4
4.070256389575084,2.861241564189617,-1.5683730891795147,4
3.628616713632844,2.037269719404689,1.9907018468600377,4
3.714602719672251,1.8896688860754893,-1.2176513246192293,4
3.5058320819097037,2.3068447573040283,0.8582569907232035,4
3.537778445097911,2.6103805614124282,0.0644103071917972,4
4.288248308056636,3.1883826818516963,-0.12609707125710765,4
3.956008550845272,2.1502358561823054,-0.9939736622691786,4
3.86483889283913,2.687933204116107,-1.3326410417285062,4
3.7741856350434375,2.2241170739818577,-1.902495076439314,4
3.7741856350434375,2.2241170739818577,-1.902495076439314,4
2.90940401662646,1.2601727358850003,2.156643111172181,4
3.6479745422302345,2.3590606255946684,-0.729498857921266,4
3.844316400446851,2.8391691255634823,1.7570221083993787,4
3.623383482289911,1.9833983068412315,-0.7664375742313781,4
3.7227840068518616,2.0747696512536495,0.6934445729078813,4
3.5041098582656356,1.8100598397559875,1.2659143766045498,4
3.537528764257359,2.0273390088019982,2.2358854267238097,4
3.537528764257359,2.0273390088019982,2.2358854267238097,4
3.532229055307285,1.3493241264853733,-0.8926148874707067,4
3.382454500786646,1.9370055410170228,2.2999085279158455,4
4.166510210799061,2.1508285295108474,-0.3916364153407375,4
3.3478664766813857,1.520446415675709,0.7396941325097233,4
3.728991587301114,2.687939792180154,-0.2404966269324812,4
3.5695359600990892,2.2481969653483915,2.0220253121407663,4
2.5736303082524845,1.7401610569122052,0.07996634238807271,4
3.6334235469602087,2.0024310451940113,2.2650736352848533,4
3.6569991483678437,2.630798722091161,1.4830977083852857,4
3.478252929727201,2.4542374701303276,0.42556432296858887,4
3.211865798877788,2.0045995903690175,0.22485923520188023,4
3.879032059991143,2.4669677133004875,0.658135888940175,4
2.961877017208241,1.051800305911921,1.4777649643017468,4
3.547528423910563,2.0743507943884527,1.7332858800142779,4
3.547528423910563,2.0743507943884527,1.7332858800142779,4
3.089561632816188,1.640209343411929,-0.14660340717770973,4
3.5336912706715737,1.9614197109485092,1.1388651086813029,4
4.4437241548329816,2.846919985918335,-1.286406135564041,4
3.7234286160364456,1.3646676517194256,-1.085155812062539,4
3.7679500220823563,2.374233846223736,1.108752464637705,4
3.6316113519506246,2.8109502020848423,0.8729366340123693,4
3.052063552466633,1.7599420364268281,0.5844173861307688,4
3.6619670604543515,1.9296403434935911,1.0534845223694913,4
3.565126656591851,1.9493624517835364,2.4995768618998984,4
2.582531964244061,0.33777500470382,1.425985909384144,4
3.165118159094872,1.3598677896676348,0.9416817080621924,4
3.6401168558818005,2.225726896368018,0.6140597257422187,4
3.6401168558818005,2.225726896368018,0.6140597257422187,4
4.333733043584511,3.380596873960203,-0.304601147876349,4
2.6356677533327333,0.9568792849937463,0.7789677683736279,4
3.0469295500786924,1.2849015783432405,0.2427055782500045,4
3.0954009839433465,1.5811717166902515,0.20118066810096813,4
3.8593832163308814,2.961783248960901,0.4614289043199749,4
4.2456085972877755,3.1310668404942805,-0.29608606845661767,4
4.082902507043593,3.144174980350531,0.22565881842493904,4
3.2214196314382666,1.3509801589526553,1.3424674520203115,4
4.109834055384134,2.6984325764394685,-1.4294081020210971,4
3.1126287162857023,1.3431460226885175,-1.0312269076683642,4
3.26275697180048,2.1995774837414532,0.0024841898610655625,4
3.361753111819724,1.9618013236295802,0.6038160193333912,4
3.9923792891319314,2.856276137736114,0.7782005476991124,4
4.044344005958305,2.666947858008236,-1.1378521580304046,4
2.824727388359423,1.015257014965086,1.5815700533457973,4
3.112085060266376,1.5631505315352678,0.4863551695306715,4
3.9587440856996343,2.488306801342924,1.8112503271866423,4
3.909429349520019,2.984447516081578,0.5530565040253147,4
3.2556456083643264,1.3485433875119415,1.6355534834969359,4
3.179513859522041,1.8004496922892308,0.23770720895648018,4
3.2080459264673777,1.7140446412770056,-1.1661205690791494,4
3.661540292855171,2.089146164381118,0.18537461455341772,4
3.351588738407802,1.8078439864333689,-0.3740063744050191,4
3.343673455062237,1.7968509052760286,0.5180471977592879,4
4.193235523121562,2.4773975212804458,-1.2761280834943458,4
